text,label
MUST WATCH VIDEO: HILLARY SUPPORTERS ACTUALLY DON’T SUPPORT HILLARY,FAKE
Afghanistan political turmoil deepens as regional leader ousted,REAL
" Jon Stewart Brilliantly Reveals Trump’s MAJOR Character Flaw, And It’s SO True (VIDEO)",FAKE
"Factbox: Trump on Twitter (September 18) - CIA, U.N., Macron, Netanyahu",REAL
Russian businessman Kerimov detained by French police in Nice: prosecutor's office,REAL
Former head of Chinese news agency expelled from party for graft,REAL
(VIDEO) UNBELIEVABLE PUNISHMENT FOR SEXUAL PREDATOR AT THE EPA WHO WAS ‘FED A STEADY DIET OF INTERNS’,FAKE
Green groups sue for access to U.S. monument documents: lawsuit,REAL
"In latest twist in Japan election drama, Tokyo's Koike says won't seek seat",REAL
BAM! ANN COULTER EXPOSES DELTA: Flight Attendant Group Confirms She Was Targeted,FAKE
"Tycoon Slim says Trump not 'Terminator,' sees opportunities for Mexico",REAL
Turkey orders detention of 100 former police officers in post-coup probe: Anadolu,REAL
U.S. lawmakers chastise officials at all levels over Flint crisis,REAL
 WATCH: The NRA Just Got Caught Desecrating A National Cemetery For Political Gain,FAKE
WATCH: Angry Muslims Tell Christians They Will Take Over Britain,FAKE
Ex-President George W. Bush dips toe into U.S. trade debate,REAL
 REPORT: NINE Officials Reveal Trump Admin LIED About Talking To Russia About Easing Sanctions,FAKE
Ireland says wants 'agreed wording' on Brexit border before December 14 summit,REAL
 Republican Seeks To Charge Protesters As Terrorists With New Law Targeting Anti-Trump Movement,FAKE
UNREAL! SHEILA JACKSON LEE DEMANDS THAT TRUMP RESIGN: Goes At It With Neil Cavuto: “You’ve come to the conclusion he’s guilty as sin” [Video],FAKE
ABOVE THE LAW: OBAMA’S ‘HOPE’ ARTIST WANTED ON FELONY CHARGES IN DETROIT,FAKE
South Korea to hold summit with China on Saturday: Blue House,REAL
DEMOCRAT GUN GRABBER SIT-IN Rages On With A Damned Ironic Feast Behind The Scenes,FAKE
" ‘Alt-Right’ White House Reporter Gets Fooled By Fake Tweet, Reports Upcoming Civil War",FAKE
"Episode #159 – SUNDAY WIRE: ‘Tick-Tock USA’ with guests Dr Marcus Papadopoulos, Basil Valentine",FAKE
"DISGUSTING! SEATTLE MAYOR WHO Announced He’s Suing Trump Over Sanctuary City Exec Order Is Accused Of Raping 15-Yr Old Boy, Two Others",FAKE
"WHY DID CLINTON APPOINTED Judge Release EXTREMELY DANGEROUS Muslim Inmate, Former U.S. Marine Who Indoctrinated Florida Terrorist?",FAKE
House No. 2 Republican says still questions Clinton's judgment in email matter,REAL
U.S. Senate's top tax lawmaker targets corporate offshore profits,REAL
88-Yr Old DEMOCRAT Congressman and Accused SEXUAL PREDATOR Reluctantly Steps Down From House Judiciary Committee…REFUSES To Resign,FAKE
Bill Clinton delivers defense of his foundation's 'profound' work,REAL
THE WORLD SHOULD BE OUTRAGED By Sweden’s Reward System For Returning Jihadists,FAKE
UPDATED VIDEO: IS THIS AMERICA? CONSERVATIVES And Their Families Experience SHOCKING ABUSE And SHAMING In Their Homes Ordered By Leftist DA As Part Of Insane Vendetta,FAKE
 Trump Responds To Elizabeth Warren’s Brutal Tweets Against Him – Fails Miserably (VIDEO),FAKE
"Trump taps Pence to lead transition team, removes New Jersey's Christie: NYT",REAL
"Two dead, several wounded in stabbing in southern Dutch city Maastricht: police",REAL
" John Cleese NAILS Stupidity Of Trump’s London Tweets, Trump Fan Responds And Humiliates Himself",FAKE
U.S. Inauguration: Historic Day Marks Beginning of Renewed ‘America First’ Era,FAKE
Macron taps author Slimani as French language emissary,REAL
Singaporeans protest against uncontested presidential election,REAL
BREITBART’S JOEL POLLACK Brilliantly Shuts Down “The View” Lunatics [Video],FAKE
Seoul considers unilateral sanctions against North Korea,REAL
UK looking at all measures to pressure North Korea: PM May's spokeswoman,REAL
"Number of Rohingya fleeing from Myanmar to Bangladesh at 370,000: U.N.",REAL
Top tax-writing Republican says TPP trade deal not dead in Congress,REAL
Swedish govt. says to grant reprieve to some asylum seeker minors,REAL
 Analysis: Trump Lied 53 Times During His Congressional Speech,FAKE
"Factbox: Trump to meet with Cohn, Romney, Corker, Giuliani, others",REAL
 Trump BASHES Obama With Hostile Fiction For Not Attending Scalia’s Funeral (TWEET),FAKE
LOL! GEORGE LOPEZ Booed Off Stage At Children’s Diabetes Charity After Audience Rejects His Anti-Trump Jokes,FAKE
Highlights: The Trump presidency on March 12 at 8:42 p.m. EST,REAL
British PM May says foreign minister Johnson supports her Brexit plans,REAL
Islamic State claims air base attack in Egypt's North Sinai,REAL
EPIC NEWS CONFERENCE About Milwaukee Riots DEMOCRATS Won’t Want You To See: “Stop Trying To Fix The Police…Fix The Ghettos”,FAKE
Trump says never asked Comey to stop investigating Flynn,REAL
 Trump Fan Drives Jeep Through Crowd Of Protesters (VIDEO),FAKE
U.S. court rules Arkansas can block Planned Parenthood funding,REAL
"Guantanamo, rights issues in defense bill divide Congress",REAL
Congressional leaders ask for more time to study new fuel rules,REAL
Tempers fray as search for survivors winds down after Mexico quake,REAL
#BlackLivesMatter Terrorists Using #BlackRail On Twitter To Organize Shut Down Of Rail Before MN Vikings Game,FAKE
BREAKING: HUGE VICTORY For Free Speech And Unborn Babies Against Planned Parenthood [Video],FAKE
Germany's Schaeuble presses ECB to unwind loose monetary policy,REAL
TRUMP REPORTEDLY Thinking About Replacing Jeff Sessions With Candidate Who Won’t Cower To Pressure From The Swamp,FAKE
Trump sued in Kentucky by three who say he incited crowd to violence,REAL
EU says Irish to have final say as Brexit border deadline looms,REAL
THE STATE THAT GETS MORE REFUGEES THAN ANY OTHER IN AMERICA MAY SURPRISE YOU,FAKE
BOOM! TRUMP Holds “DISHONEST MEDIA” Accountable : NBC Cuts 9 Minutes From Kellyanne Conway Interview…Trump EXPOSES Them On Twitter [VIDEO],FAKE
"U.N. mulls U.S. push for North Korea oil embargo, textile export ban",REAL
WIKILEAKS EXPOSES Clinton Campaign In Cahoots With Corrupt DOJ On Email Scandal,FAKE
Pakistan raps Trump over vow to free doctor who helped track bin Laden,REAL
Yemen car bomb attack kills at least two people in Aden: residents,REAL
"Mnuchin sees U.S. growth reaching 3 percent in time, tax cuts to help",REAL
Islamic State claims responsibility for attack southeast of Baghdad: Amaq,REAL
Thousands protest in London against Trump's refugee ban,REAL
THIS IS BIG! Tennessee Votes To Sue The Feds Over Refugee Resettlement,FAKE
Valeant to pay new CEO Papa base salary of $1.5 million ,REAL
U.S. embassy to Russia to resume some visa services after diplomatic row,REAL
'Margaret Thatcher is my role model': German far-right AfD leader,REAL
Illinois abuse victim's lawsuit against ex-U.S. House speaker to proceed,REAL
Democrats question independence of Trump Supreme Court nominee,REAL
BREAKING NEWS: DACA IS DONE! WATCH AG Jeff Sessions Explain Why Obama’s Unconstitutional Act Has Harmed Americans,FAKE
Climate scientists adjust as Trump builds team of oil allies,REAL
 Sarah Palin’s Latest Anti-Obama Tweet Just Got Her Smacked HARD By Twitter (TWEETS),FAKE
 These Ladies Just Created The Most Adorable Song EVER For Hillary (VIDEO),FAKE
" Trump’s Deplorables Freak Out, Demand We Repeal Women’s Right To Vote (TWEETS)",FAKE
WATCH Black Chicago Residents Blame Obama For Crime And Joblessness: “He needs to resign”,FAKE
NO TOILET PAPER?! SOCIALISM IS IN ITS FINAL STAGES FOR VENEZUELA SO BYOTP,FAKE
FBI has sufficient resources for Russia investigation: McCabe,REAL
THE PURGE: NYC Mayor De Blasio to Review ‘All Symbols of Hate” on City Property,FAKE
BREAKING: MORE HACKED E-MAILS From DNC Released By A Vengeful Guccifer,FAKE
F-35 chief defends program after Trump criticism,REAL
U.S. top court appears unlikely to revive Obama immigration plan,REAL
"Germany, France disagree with Russia on how to deploy peacekeepers in Ukraine: Gabriel",REAL
BRAVO! LAURA INGRAHAM DESTROYS JUAN WILLIAMS On Calling Trump’s Picks “Team Of Radicals” [Video],FAKE
"Republican White House hopefuls Rubio, Bush battle it out in South Carolina",REAL
Merkel tries to build coalition after vote that puts far right in parliament,REAL
BREAKING: GOP House Chooses More Of The Same…Pro-Immigration Ryan Wins Speaker Reelection [VIDEO],FAKE
Moscow denies Russian involvement in U.S. DNC hacking,REAL
Conservative leader in Canada's Alberta seeks to enter legislature,REAL
 Bought And Paid For: Paul Ryan Met With Insurance Lobbyists Before Presenting Trumpcare Plan,FAKE
California lawmakers consider spending billions to fix housing,REAL
Vatican prepared in case of Barcelona-style attack: Swiss Guard chief,REAL
PRO-GUN University President Calls Hillary Clinton A Deplorable Liar For Her Attack On His Comments [Video],FAKE
BREAKING: Trump’s Travel Ban Halt Upheld by 9th Circuit Court,FAKE
"TEEN VOGUE Publishes Article To Teach Teen Girls How To Have Anal Sex: “ANAL 101, for teens, beginners”",FAKE
"Zimbabwe bourse loses $6 billion, index falls 40 percent after military takeover",REAL
Iraqi forces remove Kurdish flag from Kirkuk governorate building: residents,REAL
"Locked in power struggle, Congo army and militia massacred hundreds: report",REAL
 WATCH: Marco Rubio Says Trump Will ‘Have To Answer’ For Wiretapping Lies,FAKE
POLITICAL HACK RIHANNA SINGS “We are the new America” AT THE FINAL FOUR…WHAT EXACTLY IS “NEW AMERICA”?,FAKE
 Fox News Confuses Julius Caesar Depiction For Trump And Gets PISSED about Shakespeare,FAKE
Trump due in court before Oval Office,REAL
 Maxine Waters Just Threw An EPIC Twitter Bomb At Trump,FAKE
California to hike funds for new parents on family leave,REAL
"DISGUSTING! DEEPLY ENTRENCHED, BIG MONEY TIES Between FBI Director James Comey And #CrookedHillary Clinton Are Revealed",FAKE
" Racist Trump Supporters Rough Up Black Woman: ‘You’re Scum, Your Time Will Come’ (VIDEO)",FAKE
Syrian opposition aims for Assad's removal in Geneva talks,REAL
Swedish opposition party to call vote of no-confidence in PM,REAL
 Walmart Reports First Ever Drop In Revenue — Does Greed Finally Have A Limit?,FAKE
 This Scary Message From Obama Is Why EVERYONE Needs To Vote For Hillary (VIDEO),FAKE
"Canada's Trudeau says raised human rights, killings with Philippines' Duterte",REAL
"White House, Republicans aim for tax bill in first half of September",REAL
39 injured in fireworks explosion at Cuban festival on Christmas Eve,REAL
WOW! VIDEO SURFACES OF BERNIE SANDERS Praising Communism And Bread Lines [Video],FAKE
China urges U.S. to bar Taiwan delegation from Trump inauguration,REAL
Lawmakers should OK relief for Harvey victims: Nancy Pelosi,REAL
" WATCH: Mean Teenage Girls Read Trump Tweets, And Suddenly They Make Sense",FAKE
Texas congressman will not seek re-election in wake of nude photo,REAL
 ‘Lunatic’: Huge Backlash From Lawmakers After Trump’s ‘Wiretap’ Accusations,FAKE
GOLF’S JACK NICKLAUS Weighs In On What Donald Trump Is Doing To America [Video],FAKE
Bodies of ambushed travelers found in eastern Congo: chief,REAL
Tillerson says China should be barred from South China Sea islands,REAL
Obama: Sanders has 'luxury' of being long shot in Democratic race,REAL
China's Xi tells Trump maintaining peace in Korean peninsula is China's unswerving goal,REAL
Chad rejects U.S. bribery allegations against president,REAL
NOT KIDDING: ARIZONA NEWSPAPER Concerned Border Fence Too High For Illegals To Cross Safely,FAKE
BREAKING: SCREW THE FRONT-RUNNERS Chosen By “We The People”…The GOP Establishment Has Other Plans,FAKE
 FIRST LOOK: Obamas Spotted In British Virgin Islands On Well-Deserved Vacation (VIDEO),FAKE
WOW! LEGAL HISPANIC AMERICAN IMMIGRANT Unloads On Racist Hillary Supporters: “Liberals Are Desperate Because They Know They’re Gonna Lose” [VIDEO],FAKE
"Nobel peace laureate group tells U.S., North Korea to negotiate",REAL
House ethics panel launches wide-ranging probe into sexual harassment claims,REAL
Justice Department asks U.S. judge to reconsider ruling against Trump sanctuary order,REAL
"Ahead of Trump meeting, Abe told not to take campaign rhetoric literally",REAL
Factbox: Fed and presidential campaign: where candidates stand ,REAL
 Joe Biden Is Downright Ruthless When Rich ‘A**hole’ Callously Disrespects His Dead Son,FAKE
" Trump Project Under Federal Investigation, Possibly Violates Labor Laws",FAKE
 Local Citizens To Bundy Terrorists: ‘Get The H*ll Out!’ (VIDEO),FAKE
Iran's Soleimani arrives in Kurdish region for talks about crisis with Baghdad,REAL
Vietnam court jails blogger for seven years for 'propaganda' over spill,REAL
U.N. experts urge Aung San Suu Kyi to meet persecuted Rohingya,REAL
The battle for minds: Britain expands project on mental health in terrorism,REAL
DEMOCRAT CLERK Claims Election “Not Rigged” But “Bungled Beyond Belief”,FAKE
" Ivanka Trump Tweets About Dead Syrian Children, And Twitter Has The PERFECT Response (TWEETS)",FAKE
 House Republicans Just Spit On The Grave Of An American Hero (VIDEO),FAKE
JOKE OF THE WEEK: Dear Clueless…,FAKE
WATCH SHERIFF’S Honest Response After a School Shooting: “The gun didn’t change…” [Video],FAKE
"Report on Russian hacking relied on human sources, technical collection: U.S. spy chief",REAL
"FIRED! #NeverTrumper, Close Friend Of Reince Preibus, White House Deputy-Chief-Of-Staff Katie Walsh OUTED As Leaker",FAKE
WOW! RUSSIAN LAWYER Who Met With Donald Trump Jr. Seen In Photo With Person Tied To Obama Only 8 Days After Meeting,FAKE
‘Journalistic Malpractice’: CNN Slammed for ‘Biased’ Coverage in Favour of Hillary,FAKE
WHAT IS BLACK PRIVILEGE? [Video],FAKE
Widow of Russian major killed in Syria battles for compensation,REAL
Philippine drugs board chief quits after contradicting Duterte,REAL
 China Warns Trump: Provoke North Korea And ‘Pay The Price’,FAKE
Putin warns North Korea situation on verge of 'large-scale conflict',REAL
BAD NEWS FOR HILLARY: CNN Says “Millennials Are More Conservative Than You May Think”,FAKE
RECKLESS: Democratic Party Creating a ‘Russian Scarecrow’ in US Media & Politics,FAKE
 John McCain Fundraiser BUSTED For Operating A Meth Lab In Her Home (VIDEO),FAKE
"Justice Department, FBI resist lawmaker demands for 'Trump dossier' files: officials",REAL
"A Timeless Thanksgiving Address From Ronald Reagan: “As a measure of our gratitude, let us rededicate ourselves to the preservation of the land of the free and the home of the brave” [Video]",FAKE
McConnell says all need to stand against hate and violence,REAL
"U.S., Germany eye ways to deepen cyber collaboration",REAL
Clinton seeks to keep Trump on defensive after presidential debate,REAL
"Bomb blast kills nine people in Pakistan, near Afghan border",REAL
Hezbollah says Saudi Arabia forced Lebanese PM to quit,REAL
" Trump: If I’m Elected, I’ll Appoint Justices Who Will Destroy Marriage Equality",FAKE
PRICELESS! GRANDPA TRUMP Leaves The White House With The Grandkids [Video],FAKE
